026-07-18T02:33:05.789480Z  INFO ground_control: armed: true
2026-07-18T02:33:07.337623Z  INFO ground_control: telemetry: roll=0.3 pitch=0.7 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(70, 65, 81, 68)
2026-07-18T02:33:07.341538Z  INFO ground_control: throttle: 11
2026-07-18T02:33:07.345537Z  INFO ground_control: throttle: 12
2026-07-18T02:33:07.353537Z  INFO ground_control: throttle: 12
2026-07-18T02:33:07.353546Z  INFO ground_control: telemetry: roll=0.3 pitch=0.8 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(72, 65, 81, 66)
2026-07-18T02:33:07.357538Z  INFO ground_control: throttle: 13
2026-07-18T02:33:07.377798Z  INFO ground_control: throttle: 14
2026-07-18T02:33:07.377802Z  INFO ground_control: throttle: 14
2026-07-18T02:33:07.378207Z  INFO ground_control: telemetry: roll=0.4 pitch=0.8 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(104, 94, 114, 95)
2026-07-18T02:33:07.385538Z  INFO ground_control: throttle: 15
2026-07-18T02:33:07.389546Z  INFO ground_control: throttle: 16
2026-07-18T02:33:07.397540Z  INFO ground_control: throttle: 18
2026-07-18T02:33:07.397551Z  INFO ground_control: telemetry: roll=0.6 pitch=1.0 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(116, 104, 125, 104)
2026-07-18T02:33:07.409542Z  INFO ground_control: throttle: 18
2026-07-18T02:33:07.409555Z  INFO ground_control: telemetry: roll=0.3 pitch=0.9 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(131, 125, 144, 130)
2026-07-18T02:33:07.417543Z  INFO ground_control: throttle: 19
2026-07-18T02:33:07.429545Z  INFO ground_control: throttle: 20
2026-07-18T02:33:07.429562Z  INFO ground_control: telemetry: roll=0.4 pitch=1.0 yaw=143.1 armed=true failsafe=false fifo_overflow=false calibrating=false calibration_failed=false motors=(135, 124, 145, 126)
2026-07-18T02:33:07.445548Z  INFO ground_control: throttle: 20
